κσέμαντ	verb	πρό-γαμέω
Αϊδαο	noun	Πύρασος
κινυρίζων	verb	ἁλίσκομαι
ἑξείης	pronoun	αὐτός
θρηνῶν	adjective	σκοτεινός
ὑδατος	adjective	βασίλειος
ἰδων	verb_adjective_	χειρόω_χείρων_
ἀποτετμημένον	noun	ἑκηβολία
ῆρχεν	verb	ἀναχωρέω
ἐστενάξαμεν	adjective	οὐδέτερος
ἐπικηδιῶ	adjective	ἁπλόος
φίλοισιν	verb_verb_verb_	λέγω3_λέγω2_λέγω1_
χειρός	preposition	παρέξ
περιγραφῇ	adjective	νήπιος
χέρεια	noun_verb_	κύριος_κυρέω_
προφυλαξάμενος	noun	ναῦς
ἀμεινόνων	verb	ἀφαιρέω
θεμείλια	verb	ἀνά-φωνέω
ἀληθῆ	noun	διαστολή
λαβέσθαι	adjective	δυσδιόδευτος
ἀκρατόφορον	adverb	οὔποτε
κατοικοῦσιν	noun	πήρωσις
εανὸς	verb	ἐξάγω
ἐλέφαντος	verb	καταφλέγω
Ομήρῳ	noun	ἐπανάστημα
κυνηγοί	noun	Ἄβυδος
μεγαλόφθαλμον	adjective	ὑψίκομος
Μελέαγρος	adjective	ἀνεκτός
ξενίζειν	noun	αἰπόλιον
ἐσάκουσεν	noun	παράδοσις
Γίγαντες	noun_verb_verb_	μοῖρα_μοιράζω_μοιράω_
δειδιότες	noun	Μαχάων
στερίσκονται	noun_verb_	τέλος_τελέω_
μερῶν	adjective_noun_verb_	ἄξιος_ἀξία_ἀξιάω_
ταλαὸν	verb	δύναμαι
σιτία	verb	καίω
ἐξηπατῆσθαί	adjective	φέρτατος
ὑποχείριον	noun	ἐντολή
ψυχικῶν	adjective_adjective_	Ἐπειοί_Ἐπειός_
ὥς	adjective	εἷς
διαπορητικός	verb	νικάω
διφθόγγῳ	verb_verb_	ἀραρίσκω_αἴρω_
προκειμένη	verb_verb_	ἀγάω_ἄγω_
βηλόν	verb	οἰκέω
Τρώεσσι	verb	μέλλω
θεσπιδαὲς	verb	τιτρώσκω
Αιολικῶς	adverb	λεληθότως
πειρήσοντα	verb	φρονέω
ἀλαζονείαν	noun	ἄλοχος
συνοίκει	adjective	ὀνοματοθετικός
ὑποληπτεόν	verb	ἀποτελέω
συνεσταλμένον	verb	πετάννυμι
ἔσχε	verb	τρέφω
πεινῶν	adjective	κουρίδιος
